,_unit_id,civilians,militants_terrorists_insurgents,security_forces,districtmatch,eventid,report_date,state_full,svmlabel1,svmlabel1prob,verb
258,711601601,,3.0,,rajouri,1963,5/15/00,,terrorist,0.9907085640000001,killed
259,711601602,0.0,1.0,0.0,hamirpur,1964,5/15/00,,civilian,0.568094041,killed
260,711601603,0.0,6.0,0.0,budgam,1965,5/15/00,,terrorist,0.983039262,killed
261,711601604,2.0,4.0,0.0,karbi anglong,1978,5/15/00,Assam,terrorist,0.939890861,killed
262,711601605,1.0,,,sonitpur,1980,5/15/00,Assam,civilian,0.9659409170000001,killed
263,711601606,0.0,1.0,0.0,nalbari,2011,5/16/00,Assam,terrorist,0.9923897309999999,killed
264,711601607,,1.0,,tinsukia,2012,5/16/00,Assam,civilian,0.73000101,arrested
265,711601608,,,,dibrugarh,2013,5/16/00,Assam,civilian,0.896495475,arrested
266,711601609,0.0,2.0,0.0,darrang,2014,5/16/00,Assam,civilian,0.935257663,arrested
267,711601610,0.0,1.0,0.0,rajouri,2041,5/17/00,Jammu and Kashmir,terrorist,0.586817128,killed
268,711601611,1.0,0.0,0.0,ganderbal,2044,5/17/00,Jammu and Kashmir,civilian,0.9268093629999999,killed
269,711601612,0.0,1.0,0.0,morigaon,2049,5/17/00,Assam,terrorist,0.988176664,arrested
270,711601613,0.0,0.0,3.0,nizamabad,2059,5/18/00,Andhra Pradesh,security,0.827940008,killed
271,711601614,1.0,0.0,0.0,srinagar,2060,5/18/00,Jammu and Kashmir,civilian,0.9268093629999999,killed
272,711601615,0.0,0.0,1.0,rajouri,2061,5/18/00,Jammu and Kashmir,security,0.998136568,killed
273,711601616,,,2.0,rajouri,2061,5/18/00,Jammu and Kashmir,civilian,0.707255539,injured
274,711601617,0.0,2.0,0.0,anantnag,2063,5/18/00,Jammu and Kashmir,terrorist,0.9792185259999999,killed
275,711601618,0.0,0.0,2.0,srinagar,2064,5/18/00,Jammu and Kashmir,security,0.998136568,injured
276,711601619,1.0,0.0,0.0,badgam,2066,5/18/00,Jammu and Kashmir,civilian,0.9659409170000001,killed
277,711601620,1.0,0.0,0.0,baramullah,2067,5/18/00,Jammu and Kashmir,civilian,0.9268093629999999,killed
278,711601621,2.0,0.0,0.0,kupwara,2068,5/18/00,Jammu and Kashmir,civilian,0.9268093629999999,injured
279,711601622,0.0,2.0,0.0,poonch,2069,5/18/00,Jammu and Kashmir,terrorist,0.9792185259999999,arrested
280,711601623,0.0,0.0,1.0,bishnupur,2076,5/18/00,Manipur,security,0.998136568,killed
281,711601624,14.0,0.0,0.0,south tripura,2091,5/19/00,Tripura,civilian,0.895373713,killed
282,711601625,6.0,0.0,0.0,n c hills,2092,5/19/00,Assam,civilian,0.850145665,killed
283,711601626,0.0,2.0,0.0,karbi anglong,2093,5/19/00,Assam,terrorist,0.990361637,killed
284,711601627,0.0,2.0,0.0,poonch,2098,5/19/00,Jammu and Kashmir,terrorist,0.990167562,killed
285,711601628,0.0,2.0,0.0,udhampur,2099,5/19/00,Jammu and Kashmir,terrorist,0.983039262,killed
286,711601629,1.0,,,srinagar,2101,5/19/00,Jammu and Kashmir,civilian,0.9268093629999999,injuring
287,711601630,1.0,0.0,0.0,doda,2104,5/19/00,Jammu and Kashmir,civilian,0.9804784459999999,killed
288,711601631,,1.0,,doda,2105,5/19/00,Jammu and Kashmir,terrorist,0.53157671,killed
289,711601632,0.0,3.0,0.0,rajouri,2143,5/20/00,,civilian,0.742825431,killed
290,711601633,0.0,1.0,0.0,doda,2145,5/20/00,,terrorist,0.992399301,killed
291,711601634,0.0,1.0,0.0,patan,2146,5/20/00,,terrorist,0.702009414,killed
292,711601635,0.0,0.0,1.0,anantnag,2147,5/20/00,,security,0.998136568,killed
293,711601636,,,,bangalore,2153,5/20/00,,terrorist,0.976245624,injured
294,711601637,0.0,1.0,0.0,morigaon,2156,5/20/00,Assam,terrorist,0.999352089,arrested
295,711601638,5.0,0.0,0.0,hazaribagh,2164,5/22/00,Bihar,civilian,0.774558953,killed
296,711601639,0.0,2.0,0.0,kupwara,2165,5/22/00,Jammu and Kashmir,terrorist,0.9792185259999999,killed
297,711601640,0.0,1.0,0.0,pulwama,2166,5/22/00,Jammu and Kashmir,terrorist,0.9915676459999999,killed
298,711601641,1.0,0.0,0.0,anantnag,2167,5/22/00,Jammu and Kashmir,civilian,0.9268093629999999,killed
299,711601642,0.0,1.0,0.0,pulwama,2172,5/22/00,Jammu and Kashmir,terrorist,0.9792185259999999,arrested
300,711601643,0.0,2.0,0.0,doda,2173,5/22/00,Jammu and Kashmir,terrorist,0.9792185259999999,killed
301,711601644,1.0,0.0,0.0,anantnag,2176,5/22/00,Jammu and Kashmir,civilian,0.837906072,killed
302,711601645,1.0,0.0,0.0,kishtwar,2180,5/22/00,Jammu and Kashmir,terrorist,0.940437011,arrested
303,711601646,3.0,0.0,0.0,srinagar,2202,5/23/00,Jammu and Kashmir,civilian,0.707255539,arrested
304,711601647,0.0,3.0,3.0,doda,2204,5/23/00,Jammu and Kashmir,security,0.9968432859999999,killed
305,711601648,,2.0,,anantnag,2205,5/23/00,Jammu and Kashmir,civilian,0.567817154,killed
306,711601649,0.0,2.0,0.0,tinsukia,2216,5/24/00,Assam,terrorist,0.99908227,killed
307,711601650,0.0,2.0,0.0,jorhat,2217,5/24/00,Assam,terrorist,0.9861666440000001,arrested
308,711601651,10.0,0.0,0.0,srinagar,2218,5/24/00,,civilian,0.895373713,injuring
309,711601652,6.0,0.0,0.0,north tripura,2222,5/24/00,Tripura,civilian,0.865371687,injured
310,711601653,,1.0,,jorhat,2245,5/25/00,Assam,terrorist,0.9549555670000001,arrested
311,711601654,,2.0,,rajouri,2259,5/26/00,Jammu and Kashmir,terrorist,0.9792185259999999,killed
312,711601655,0.0,13.0,0.0,rajouri,2278,5/27/00,,terrorist,0.987558467,killed
313,711601656,0.0,6.0,0.0,sangli,2280,5/27/00,,terrorist,0.9861184829999999,killed
314,711601657,0.0,4.0,0.0,sangli,2280,5/27/00,,terrorist,0.99489459,killed
315,711601658,0.0,3.0,0.0,poonch,2282,5/27/00,,terrorist,0.9792185259999999,killed
316,711601659,0.0,2.0,0.0,poonch,2282,5/27/00,,civilian,0.7795220359999999,injured
317,711601660,0.0,0.0,1.0,kupwara,2283,5/27/00,,security,0.998136568,killed
318,711601661,0.0,1.0,0.0,doda,2286,5/27/00,,terrorist,0.9849912559999999,killed
319,711601662,1.0,0.0,0.0,doda,2288,5/27/00,,civilian,0.9268093629999999,killed
320,711601663,0.0,2.0,0.0,tinsukia,2293,5/27/00,,terrorist,0.999021616,killed
321,711601664,,1.0,,south tripura,2294,5/27/00,Tripura,terrorist,0.8844876709999999,killed
322,711601665,0.0,3.0,0.0,kupwara,2308,5/29/00,,terrorist,0.991927964,killed
323,711601666,0.0,1.0,0.0,pulwama,2309,5/29/00,,terrorist,0.992874747,killed
324,711601667,0.0,3.0,0.0,poonch,2313,5/29/00,,terrorist,0.9945849059999999,killed
325,711601668,0.0,1.0,0.0,patan,2314,5/29/00,,terrorist,0.9936236970000001,killed
326,711601669,0.0,2.0,0.0,rajouri,2318,5/29/00,,terrorist,0.9792185259999999,killed
327,711601670,0.0,3.0,0.0,rajouri,2318,5/29/00,,civilian,0.707255539,killed
328,711601671,0.0,2.0,0.0,doda,2319,5/29/00,,terrorist,0.9792185259999999,injured
329,711601672,0.0,2.0,0.0,anantnag,2321,5/29/00,,terrorist,0.9834246990000001,arrested
330,711601673,0.0,1.0,0.0,jorhat,2322,5/29/00,Assam,terrorist,0.942818026,killed
331,711601674,0.0,1.0,0.0,darrang,2334,5/29/00,Assam,terrorist,0.983039262,killed
332,711601675,,1.0,,mahbubnagar,2336,5/29/00,Andhra Pradesh,terrorist,0.995029473,killed
333,711601676,0.0,1.0,0.0,udhampur,2351,5/30/00,Jammu and Kashmir,terrorist,0.987558467,killed
334,711601677,0.0,1.0,0.0,bandipora,2352,5/30/00,Jammu and Kashmir,terrorist,0.9792185259999999,killed
335,711601678,2.0,0.0,0.0,anantnag,2353,5/30/00,Jammu and Kashmir,civilian,0.9268093629999999,killed
336,711601679,0.0,,,patna,2365,5/30/00,Bihar,terrorist,0.866760964,arrested
337,711601680,0.0,20.0,0.0,hazaribagh,2366,5/30/00,Bihar,terrorist,0.9945681190000001,arrested
338,711601681,0.0,9.0,0.0,kamrup,2369,5/30/00,,terrorist,0.9972635440000001,surrendered
339,711601682,0.0,4.0,0.0,karimnagar,2392,5/31/00,Andhra Pradesh,civilian,0.512664228,killed
340,711601683,1.0,0.0,2.0,karimnagar,2392,5/31/00,Andhra Pradesh,security,0.996016564,injured
341,711601684,0.0,11.0,0.0,warangal,2394,5/31/00,Andhra Pradesh,civilian,0.8327309759999999,arrested
342,711601685,0.0,1.0,0.0,rajouri,2395,5/31/00,Jammu and Kashmir,terrorist,0.983039262,killed
343,711601686,0.0,4.0,2.0,srinagar,2413,06-01-2000,Jammu and Kashmir,security,0.996357273,killed
344,711601687,0.0,0.0,1.0,baramullah,2419,06-01-2000,Jammu and Kashmir,security,0.998136568,killed
345,711601688,0.0,1.0,0.0,poonch,2420,06-01-2000,Jammu and Kashmir,terrorist,0.983039262,killed
346,711601689,,2.0,,bishnupur,2422,06-01-2000,Manipur,terrorist,0.99206434,killed
347,711601690,0.0,0.0,2.0,bishnupur,2422,06-01-2000,Manipur,security,0.9987478059999999,injured
348,711601691,1.0,0.0,0.0,rajouri,2440,06-02-2000,Jammu and Kashmir,civilian,0.9268093629999999,killed
349,711601692,1.0,0.0,0.0,pulwama,2441,06-02-2000,Jammu and Kashmir,civilian,0.8879573270000001,killed
350,711601693,0.0,0.0,1.0,rajouri,2444,06-02-2000,Jammu and Kashmir,security,0.998136568,killed
351,711601694,0.0,0.0,1.0,rajouri,2444,06-02-2000,Jammu and Kashmir,civilian,0.707255539,injured
352,711601695,0.0,4.0,0.0,poonch,2446,06-02-2000,Jammu and Kashmir,terrorist,0.9792185259999999,killed
353,711601696,0.0,3.0,0.0,baramulla,2448,06-02-2000,Jammu and Kashmir,terrorist,0.9806328129999999,killed
354,711601697,0.0,2.0,0.0,udhampur,2449,06-02-2000,Jammu and Kashmir,terrorist,0.850298619,killed
355,711601698,1.0,0.0,0.0,doda,2451,06-02-2000,Jammu and Kashmir,civilian,0.9734493129999999,killed
356,711601699,0.0,1.0,0.0,baramulla,2470,06-03-2000,Jammu and Kashmir,terrorist,0.987561646,killed
357,711601700,1.0,0.0,0.0,north tripura,2476,06-03-2000,Tripura,civilian,0.707255539,killed
358,711601701,4.0,0.0,0.0,north tripura,2476,06-03-2000,Tripura,civilian,0.7795220359999999,injured
359,711601702,,4.0,,poonch,2481,06-05-2000,Jammu and Kashmir,security,0.9937888159999999,killed
360,711601703,0.0,0.0,1.0,srinagar,2483,06-05-2000,Jammu and Kashmir,civilian,0.505970179,killed
361,711601704,0.0,0.0,2.0,srinagar,2485,06-05-2000,Jammu and Kashmir,security,0.443174396,killed
362,711601705,2.0,,,poonch,2488,06-05-2000,Jammu and Kashmir,civilian,0.707255539,killed
363,711601706,1.0,0.0,0.0,poonch,2488,06-05-2000,Jammu and Kashmir,civilian,0.707255539,killed
364,711601707,0.0,2.0,0.0,warangal,2489,06-05-2000,Andhra Pradesh,terrorist,0.9843377409999999,killed
365,711601708,,1.0,,nalbari,2494,06-05-2000,Assam,terrorist,0.99908084,killed
366,711601709,0.0,0.0,2.0,bongaigaon,2495,06-05-2000,Assam,security,0.9987478059999999,killed
367,711601710,5.0,0.0,0.0,bongaigaon,2495,06-05-2000,Assam,civilian,0.7795220359999999,injured
368,711601711,0.0,1.0,0.0,tinsukia,2496,06-05-2000,Assam,security,0.7847259440000001,arrested
369,711601712,0.0,3.0,0.0,kupwara,2502,06-06-2000,Jammu and Kashmir,terrorist,0.9792185259999999,killed
370,711601713,0.0,2.0,0.0,west tripura,2507,06-06-2000,Tripura,terrorist,0.9518497659999999,killed
371,711601714,0.0,1.0,0.0,darrang,2510,06-06-2000,Assam,terrorist,0.994120178,killed
372,711601715,0.0,1.0,0.0,kupwara,2526,06-07-2000,Jammu and Kashmir,terrorist,0.983039262,killed
373,711601716,0.0,0.0,1.0,poonch,2527,06-07-2000,Jammu and Kashmir,security,0.998136568,killed
374,711601717,1.0,0.0,0.0,doda,2529,06-07-2000,Jammu and Kashmir,civilian,0.9268093629999999,injured
375,711601718,1.0,0.0,0.0,udhampur,2530,06-07-2000,Jammu and Kashmir,civilian,0.9659409170000001,killed
376,711601719,0.0,2.0,0.0,ganderbal,2532,06-07-2000,Jammu and Kashmir,terrorist,0.985703124,arrested
377,711601720,0.0,1.0,0.0,nalbari,2533,06-07-2000,Assam,terrorist,0.9999964859999999,killed
378,711601721,0.0,1.0,0.0,dibrugarh,2534,06-07-2000,Assam,terrorist,0.9889152109999999,arrested
379,711601722,0.0,1.0,0.0,sonitpur,2535,06-07-2000,Assam,terrorist,0.9923897309999999,arrested
380,711601723,0.0,1.0,0.0,west khasi hills,2564,06-08-2000,Meghalaya,terrorist,0.983039262,killed
381,711601724,2.0,0.0,0.0,west khasi hills,2564,06-08-2000,Meghalaya,civilian,0.895373713,injured
382,711601725,0.0,1.0,0.0,nagaon,2567,06-08-2000,Assam,terrorist,0.99908227,surrendered
383,711601726,0.0,2.0,0.0,anantnag,2573,06-09-2000,Jammu and Kashmir,terrorist,0.983039262,killed
384,711601727,0.0,2.0,0.0,pulwama,2574,06-09-2000,Jammu and Kashmir,terrorist,0.9792185259999999,killed
385,711601728,0.0,1.0,0.0,udhampur,2577,06-09-2000,Jammu and Kashmir,terrorist,0.998983301,killed
386,711601729,5.0,0.0,0.0,nagaon,2597,06-09-2000,Assam,civilian,0.9203529840000001,arrested
387,711601730,0.0,1.0,0.0,baramullah,2620,06-10-2000,Jammu and Kashmir,terrorist,0.9800335579999999,arrested
388,711601731,0.0,4.0,0.0,kupwara,2622,06-10-2000,Jammu and Kashmir,terrorist,0.987785428,killed
389,711601732,,2.0,,rajouri,2623,06-10-2000,Jammu and Kashmir,terrorist,0.983285612,killed
390,711601733,1.0,0.0,0.0,bandipora,2624,06-10-2000,Jammu and Kashmir,civilian,0.9268093629999999,killed
391,711601734,0.0,7.0,0.0,sonitpur,2632,06-10-2000,Assam,terrorist,0.9795517970000001,surrendered
392,711601735,1.0,0.0,0.0,karbi anglong,2634,06-10-2000,Assam,civilian,0.895373713,killed
393,711601736,0.0,3.0,0.0,poonch,2643,06-12-2000,Jammu and Kashmir,terrorist,0.9795517970000001,killed
394,711601737,0.0,2.0,0.0,ganderbal,2644,06-12-2000,Jammu and Kashmir,terrorist,0.9792185259999999,killed
395,711601738,,,2.0,rajouri,2645,06-12-2000,Jammu and Kashmir,security,0.998136568,killed
396,711601739,1.0,0.0,0.0,srinagar,2646,06-12-2000,Jammu and Kashmir,civilian,0.5519097620000001,killed
397,711601740,2.0,0.0,0.0,udhampur,2647,06-12-2000,Jammu and Kashmir,civilian,0.9268093629999999,killed
398,711601741,3.0,0.0,0.0,udhampur,2647,06-12-2000,Jammu and Kashmir,civilian,0.7795220359999999,injured
399,711601742,11.0,0.0,1.0,bandipora,2648,06-12-2000,Jammu and Kashmir,security,0.98061949,injured
400,711601743,0.0,2.0,3.0,poonch,2649,06-12-2000,Jammu and Kashmir,security,0.9967473570000001,killed
401,711601744,0.0,2.0,0.0,baramulla,2650,06-12-2000,Jammu and Kashmir,terrorist,0.991938439,killed
402,711601745,0.0,0.0,1.0,rajouri,2652,06-12-2000,Jammu and Kashmir,security,0.998790118,killed
403,711601746,0.0,1.0,0.0,adilabad,2653,06-12-2000,Andhra Pradesh,civilian,0.83342818,killed
404,711601747,0.0,1.0,0.0,doda,2665,6/13/00,Jammu and Kashmir,terrorist,0.9792185259999999,killed
405,711601748,5.0,0.0,0.0,rajouri,2673,6/13/00,Jammu and Kashmir,civilian,0.707255539,killed
406,711601749,5.0,0.0,0.0,rajouri,2673,6/13/00,Jammu and Kashmir,civilian,0.707255539,killed
407,711601750,0.0,1.0,0.0,kupwara,2674,6/13/00,Jammu and Kashmir,terrorist,0.9792185259999999,killed
408,711601751,0.0,1.0,0.0,jorhat,2694,6/13/00,Assam,civilian,0.8443399640000001,surrendered
409,711601752,0.0,4.0,0.0,kupwara,2701,6/14/00,Jammu and Kashmir,civilian,0.707255539,killed
410,711601753,0.0,7.0,0.0,kupwara,2703,6/14/00,Jammu and Kashmir,terrorist,0.9792185259999999,killed
411,711601754,0.0,7.0,0.0,kupwara,2703,6/14/00,Jammu and Kashmir,terrorist,0.983039262,killed
412,711601755,,2.0,,west tripura,2708,6/14/00,Tripura,civilian,0.891800915,killed
413,711601756,1.0,0.0,0.0,dhalai,2709,6/14/00,Tripura,civilian,0.895373713,killed
414,711601757,0.0,4.0,1.0,kupwara,2722,6/15/00,Jammu and Kashmir,security,0.933738762,killed
415,711601758,,2.0,,rajouri,2723,6/15/00,Jammu and Kashmir,terrorist,0.9881662370000001,killed
416,711601759,0.0,1.0,0.0,doda,2724,6/15/00,Jammu and Kashmir,terrorist,0.986600349,killed
417,711601760,,1.0,,bandipore,2725,6/15/00,Jammu and Kashmir,terrorist,0.982453565,killed
418,711601761,8.0,0.0,0.0,anantnag,2728,6/15/00,Jammu and Kashmir,civilian,0.9268093629999999,injured
419,711601762,2.0,0.0,0.0,anantapur,2731,6/15/00,Andhra Pradesh,civilian,0.90408582,killed
420,711601763,0.0,0.0,1.0,kupwara,2739,6/16/00,Jammu and Kashmir,civilian,0.643386854,killed
421,711601764,2.0,0.0,0.0,baramullah,2744,6/16/00,Jammu and Kashmir,civilian,0.565383658,killed
422,711601765,0.0,1.0,0.0,bandipora,2747,6/16/00,Jammu and Kashmir,terrorist,0.999994475,killed
423,711601766,0.0,2.0,0.0,rajouri,2748,6/16/00,Jammu and Kashmir,terrorist,0.987558467,killed
424,711601767,0.0,0.0,2.0,doda,2749,6/16/00,Jammu and Kashmir,security,0.987637731,injured
425,711601768,22.0,0.0,0.0,aurangabad,2770,6/17/00,Bihar,civilian,0.774558953,killed
426,711601769,0.0,3.0,0.0,rajouri,2772,6/17/00,Jammu and Kashmir,terrorist,0.9878508659999999,killed
427,711601770,0.0,1.0,0.0,srinagar,2773,6/17/00,Jammu and Kashmir,terrorist,0.9908911570000001,killed
428,711601771,,,1.0,baramulla,2777,6/17/00,Jammu and Kashmir,security,0.998790118,killed
429,711601772,1.0,0.0,0.0,anantnag,2778,6/17/00,Jammu and Kashmir,civilian,0.9268093629999999,injured
430,711601773,0.0,1.0,0.0,kupwara,2791,6/19/00,Jammu and Kashmir,terrorist,0.97955662,killed
431,711601774,,,2.0,doda,2792,6/19/00,Jammu and Kashmir,security,0.998790118,killed
432,711601775,0.0,0.0,1.0,doda,2792,6/19/00,Jammu and Kashmir,civilian,0.707255539,injured
433,711601776,1.0,0.0,0.0,rajouri,2793,6/19/00,Jammu and Kashmir,civilian,0.9268093629999999,killed
434,711601777,0.0,5.0,1.0,poonch,2794,6/19/00,Jammu and Kashmir,security,0.564638592,killed
435,711601778,0.0,2.0,0.0,kupwara,2796,6/19/00,Jammu and Kashmir,terrorist,0.9795517970000001,killed
436,711601779,,1.0,,kishtwar,2799,6/19/00,Jammu and Kashmir,terrorist,0.9795517970000001,killed
437,711601780,0.0,1.0,0.0,srinagar,2801,6/19/00,Jammu and Kashmir,terrorist,0.53907784,killed
438,711601781,3.0,0.0,0.0,jammu,2802,6/19/00,Jammu and Kashmir,civilian,0.478634829,killed
439,711601782,,3.0,,poonch,2803,6/19/00,Jammu and Kashmir,terrorist,0.983285612,killed
440,711601783,0.0,2.0,0.0,kupwara,2804,6/19/00,Jammu and Kashmir,terrorist,0.9795517970000001,killed
441,711601784,2.0,,,doda,2805,6/19/00,Jammu and Kashmir,civilian,0.9268093629999999,killed
442,711601785,0.0,5.0,0.0,jammu,2809,6/19/00,Jammu and Kashmir,terrorist,0.9795517970000001,arrested
443,711601786,0.0,5.0,0.0,srinagar,2810,6/19/00,Jammu and Kashmir,terrorist,0.9795517970000001,arrested
444,711601787,0.0,1.0,0.0,kupwara,2812,6/19/00,Jammu and Kashmir,terrorist,0.9835963640000001,arrested
445,711601788,3.0,0.0,0.0,north tripura,2832,6/19/00,Tripura,civilian,0.865371687,killed
446,711601789,2.0,,,north tripura,2832,6/19/00,Tripura,civilian,0.7795220359999999,injured
447,711601790,0.0,0.0,1.0,south tripura,2833,6/19/00,Tripura,civilian,0.707255539,killing
448,711601791,4.0,0.0,0.0,south tripura,2833,6/19/00,Tripura,civilian,0.7795220359999999,injuring
449,711601792,0.0,1.0,0.0,anantpur,2834,6/19/00,Andhra Pradesh,terrorist,0.9858393540000001,killed
450,711601793,0.0,4.0,0.0,imphal east,2837,6/19/00,Manipur,terrorist,0.998841179,arrested
451,711601794,0.0,9.0,1.0,kupwara,2838,6/20/00,Jammu and Kashmir,terrorist,0.9626933959999999,killed
452,711601795,0.0,1.0,0.0,jammu,2844,6/20/00,Jammu and Kashmir,terrorist,0.983285612,killed
453,711601796,1.0,0.0,0.0,rajouri,2845,6/20/00,Jammu and Kashmir,civilian,0.9268093629999999,killed
454,711601797,0.0,1.0,0.0,kupwara,2847,6/20/00,Jammu and Kashmir,terrorist,0.994843522,arrested
455,711601798,0.0,1.0,0.0,jammu,2858,6/21/00,Jammu and Kashmir,terrorist,0.9795517970000001,surrendered
456,711601799,2.0,9.0,2.0,jammu,2858,6/21/00,Jammu and Kashmir,terrorist,0.9970031490000001,killed
457,711601800,0.0,0.0,4.0,doda,2859,6/21/00,Jammu and Kashmir,security,0.998336744,injured
458,711601801,0.0,1.0,0.0,kupwara,2860,6/21/00,Jammu and Kashmir,terrorist,0.9908911570000001,killed
459,711601802,0.0,3.0,0.0,poonch,2861,6/21/00,Jammu and Kashmir,terrorist,0.983285612,killed
460,711601803,,1.0,,rajouri,2862,6/21/00,Jammu and Kashmir,terrorist,0.983285612,killed
461,711601804,0.0,2.0,1.0,doda,2863,6/21/00,Jammu and Kashmir,security,0.996550625,killed
462,711601805,1.0,0.0,0.0,anantnag,2867,6/21/00,Jammu and Kashmir,civilian,0.9268093629999999,killed
463,711601806,2.0,0.0,0.0,poonch,2870,6/21/00,Jammu and Kashmir,civilian,0.9268093629999999,killed
464,711601807,,,2.0,dibrugarh,2880,6/21/00,Assam,security,0.998136568,killed
465,711601808,0.0,2.0,0.0,cachar,2883,6/21/00,Assam,terrorist,0.998492073,killed
466,711601809,0.0,1.0,0.0,sivasagar,2884,6/21/00,Assam,terrorist,0.9992370079999999,arrested
467,711601810,12.0,,,jorhat,2885,6/21/00,Assam,civilian,0.895373713,arrested
468,711601811,0.0,2.0,0.0,tinsukia,2886,6/21/00,Assam,terrorist,0.990957388,arrested
469,711601812,0.0,1.0,0.0,jammu,2903,6/22/00,Jammu and Kashmir,civilian,0.9250277259999999,killed
470,711601813,0.0,6.0,0.0,poonch,2905,6/22/00,Jammu and Kashmir,terrorist,0.994258243,killed
471,711601814,0.0,2.0,0.0,srinagar,2906,6/22/00,Jammu and Kashmir,terrorist,0.99346367,killed
472,711601815,0.0,1.0,0.0,rajouri,2907,6/22/00,Jammu and Kashmir,terrorist,0.983285612,killed
473,711601816,0.0,1.0,0.0,kokrajhar,2914,6/22/00,Assam,terrorist,0.994555434,arrested
474,711601817,,2.0,,sivasagar,2915,6/22/00,Assam,terrorist,0.999999564,arrested
475,711601818,0.0,1.0,0.0,dhemaji,2916,6/22/00,Assam,terrorist,0.999069654,killed
476,711601819,0.0,4.0,2.0,baramulla,2919,6/23/00,Jammu and Kashmir,security,0.9967473570000001,killed
477,711601820,0.0,2.0,0.0,anantnag,2920,6/23/00,Jammu and Kashmir,terrorist,0.9795517970000001,killed
478,711601821,,,1.0,baramullah,2921,6/23/00,Jammu and Kashmir,security,0.998136568,killed
479,711601822,0.0,1.0,0.0,baramulla,2923,6/23/00,Jammu and Kashmir,terrorist,0.991266986,arrested
480,711601823,0.0,2.0,0.0,srinagar,2925,6/23/00,Jammu and Kashmir,terrorist,0.850298619,killed
481,711601824,0.0,2.0,0.0,baramulla,2926,6/23/00,Jammu and Kashmir,terrorist,0.53907784,killed
482,711601825,,1.0,,baramulla,2926,6/23/00,Jammu and Kashmir,terrorist,0.9795517970000001,killed
483,711601826,4.0,0.0,0.0,doda,2928,6/23/00,Jammu and Kashmir,civilian,0.707255539,killed
484,711601827,,2.0,,poonch,2929,6/23/00,Jammu and Kashmir,terrorist,0.981508918,arrested
485,711601828,0.0,2.0,0.0,srinagar,2931,6/23/00,Jammu and Kashmir,terrorist,0.9922720140000001,arrested
486,711601829,,1.0,,north lakhimpur,2940,6/23/00,Assam,terrorist,0.999069654,killed
487,711601830,,2.0,,nalbari,2941,6/23/00,Assam,civilian,0.890896439,arrested
488,711601831,,2.0,,nalbari,2943,6/23/00,Assam,terrorist,0.979771373,killed
489,711601832,0.0,0.0,4.0,kupwara,2949,6/24/00,Jammu and Kashmir,security,0.9988175420000001,killed
490,711601833,0.0,2.0,1.0,baramulla,2951,6/24/00,Jammu and Kashmir,security,0.9968622970000001,killed
